window_end_date,d2f_rolling_ricir,trend_rolling_ricir
2023-09-20,1.0765892532151364,0.7460130858343296
2023-09-21,1.0821015235569629,0.7603145844986573
2023-09-22,1.0214625842063487,0.7611620985012824
2023-09-25,0.9879278570501889,0.7526549698513438
2023-09-26,0.9841213023200158,0.760861882477278
2023-09-27,0.9997419196025309,0.7771561189905251
2023-09-28,0.9763111399773612,0.7681245654268282
2023-10-09,0.9735720851071611,0.7756894052853597
2023-10-10,0.961775899138259,0.7712586437642746
2023-10-11,0.9649643635593279,0.7750500641026116
2023-10-12,0.9705496571944634,0.7815947368494172
2023-10-13,0.9748804962086787,0.7838599635503081
2023-10-16,0.9849887443025178,0.7904384621658056
2023-10-17,0.984399623355016,0.7906432305409906
2023-10-18,0.9938888659973274,0.7916696808996767
2023-10-19,1.000868802488723,0.7848492633917254
2023-10-20,1.0090270938425336,0.7738387049159807
2023-10-23,1.0331407463023288,0.7925929544771482
2023-10-24,1.00920491023279,0.788920903026526
2023-10-25,1.0224312684957952,0.7956191618844688
2023-10-26,1.0872698443321112,0.8409777314019796
2023-10-27,1.1191625856258107,0.8638002741084695
2023-10-30,1.102698507795947,0.854415041990592
2023-10-31,1.1014729590887995,0.8714562947554838
2023-11-01,1.0873343330850058,0.8716574694132044
2023-11-02,1.081695841338421,0.8675591569180212
2023-11-03,1.0615263310915894,0.863220838432561
2023-11-06,1.0582873841358051,0.8655719727332971
2023-11-07,1.0488058286594997,0.8641663844839926
2023-11-08,1.0554139508380154,0.8843858066261343
2023-11-09,1.0546368287779804,0.8925306855577753
2023-11-10,1.0415578677271986,0.8931946591095244
2023-11-13,1.0063905153326,0.8730207971133991
2023-11-14,1.0054148876127762,0.8691893051133669
2023-11-15,1.0063561032540378,0.8773226641882365
2023-11-16,1.013939687208227,0.8871398518939281
2023-11-17,1.0115968508652955,0.8978459651915067
2023-11-20,1.0085695426005796,0.902456471835117
2023-11-21,1.0106683185693899,0.8979995968834913
2023-11-22,1.0108769139085954,0.8996310607196194
2023-11-23,1.0068071601763724,0.8988039065242214
2023-11-24,0.9874574424733468,0.8838178095825049
2023-11-27,0.9898990960156034,0.8834291589102091
2023-11-28,0.9916208048619148,0.88188957833908
2023-11-29,0.9981704545585183,0.8797534073263876
2023-11-30,0.9984112193804473,0.8827350483432138
2023-12-01,0.9788155257842591,0.8665454476664939
2023-12-04,0.9549355367104392,0.8592300581361949
2023-12-05,0.9121694498070376,0.8334893545232394
2023-12-06,0.8925409037843812,0.8138127721725182
2023-12-07,0.8844808433675585,0.8000621868564631
2023-12-08,0.8860231084243774,0.7988122838651647
2023-12-11,0.8928858209963526,0.8091636880806863
2023-12-12,0.9011987608325628,0.8220714458887024
2023-12-13,0.9250689353654628,0.8508411378192737
2023-12-14,0.9431341051572676,0.8768808346037303
2023-12-15,0.9504771103889628,0.885096042704528
2023-12-18,0.9371137479791564,0.8695371988350061
2023-12-19,0.93833916509001,0.8704152564973606
2023-12-20,0.9335113263826829,0.8685827914749141
2023-12-21,0.9300698441983943,0.8441672791847937
2023-12-22,0.8973747050875139,0.7922154483995777
2023-12-25,0.9036621103099329,0.7856987871484329
2023-12-26,0.907504617010189,0.7785130238176352
2023-12-27,0.9146479581006164,0.7736514695686659
2023-12-28,0.9074357273509512,0.7821022769835355
2023-12-29,0.9005351142596904,0.7840088223532912
2024-01-02,0.9020883678570946,0.7853201061073231
2024-01-03,0.9068131673105978,0.79275963422891
2024-01-04,0.9157113679634737,0.8082565206232531
2024-01-05,0.9187037237831432,0.8095177771962621
2024-01-08,0.9166667112304552,0.8089901143820715
2024-01-09,0.9131678031211979,0.8000855759115582
2024-01-10,0.899355972806153,0.775600981442292
2024-01-11,0.8988475859434361,0.8042439682588548
2024-01-12,0.8853353774879277,0.8308124930215253
2024-01-15,0.8699861080796363,0.8470894038247307
2024-01-16,0.869811062067555,0.8708561224898971
2024-01-17,0.8920611617059596,0.9291401088093633
2024-01-18,0.8852282272911819,0.9338303510097902
2024-01-19,0.8600541146484268,0.9016313719615626
2024-01-22,0.8307209843988818,0.8634056167177976
2024-01-23,0.7962154220399507,0.7782736193712181
2024-01-24,0.7261090946855668,0.633067841626134
2024-01-25,0.7001873755563488,0.5478173577967158
2024-01-26,0.6438978849158749,0.4880037310531902
2024-01-29,0.5774376509365768,0.3936309392552633
2024-01-30,0.502242385037795,0.31628707666980455
2024-01-31,0.4501838429636147,0.2677847368291901
2024-02-01,0.4028667721379987,0.22533986794367936
2024-02-02,0.38637577945297913,0.2070166837486866
2024-02-05,0.3917040549998411,0.18152306808738772
2024-02-06,0.42046395650857454,0.17410983132201682
2024-02-07,0.425144844159628,0.15063897230764867
2024-02-08,0.44930566341105155,0.1683863842093384
2024-02-19,0.4676466689222038,0.1999982778610576
2024-02-20,0.48365084962742744,0.2304118786415724
2024-02-21,0.49788159099683116,0.24962380832173867
2024-02-22,0.5062153153591553,0.26354292626816
2024-02-23,0.4954021473544632,0.2512160950103117
2024-02-26,0.4727211361717528,0.2271294263501338
2024-02-27,0.42710976127512085,0.19033560144034503
2024-02-28,0.408838866911915,0.19170641741341898
2024-02-29,0.40010157298647375,0.19168028403920342
2024-03-01,0.38859058355729315,0.188621461595288
2024-03-04,0.4022962558539829,0.19960070675550243
2024-03-05,0.4265865869067288,0.22554707406368177
2024-03-06,0.4401159238924662,0.24151198054467146
2024-03-07,0.45925670372677985,0.2579728442024773
2024-03-08,0.4721063627562119,0.2711837672804084
2024-03-11,0.474190095756077,0.27518774542727414
2024-03-12,0.46538858086223506,0.2746142194911968
2024-03-13,0.4606342450003662,0.27605067165759556
2024-03-14,0.44592955674325696,0.2717192942395422
2024-03-15,0.4265727267229447,0.2620364007735929
2024-03-18,0.43057118495486346,0.2653547259519233
2024-03-19,0.4406178165652385,0.2724005234981689
2024-03-20,0.45033672237022354,0.28050674110247026
2024-03-21,0.46018639178964305,0.29176242658360385
2024-03-22,0.46306448203683637,0.29815678317686733
2024-03-25,0.46693700179421416,0.29863470035040385
2024-03-26,0.4716629165439633,0.2996441491498089
2024-03-27,0.4847560700582158,0.3053416830163068
2024-03-28,0.4880596455573923,0.31047115580452966
2024-03-29,0.4917612738682833,0.31388809925880096
2024-04-01,0.49649663525655985,0.3197416469825201
2024-04-02,0.49609480588208377,0.32689280463177206
2024-04-03,0.48948869855479904,0.32696680036921644
2024-04-08,0.48579828194944125,0.32669841375327247
2024-04-09,0.49110702323791655,0.33589267283589413
2024-04-10,0.49656240484512393,0.3409722406129521
2024-04-11,0.5049053425449894,0.34751366566765673
2024-04-12,0.5055746232220609,0.3482433140911918
2024-04-15,0.49949639369481613,0.3373044574549603
2024-04-16,0.49710618286441594,0.3387221926182397
2024-04-17,0.49146662623995685,0.3291006681575421
2024-04-18,0.502959202195097,0.3328610626207849
2024-04-19,0.5201011307029219,0.3449163961293973
2024-04-22,0.5441323025704843,0.36231858927058064
2024-04-23,0.5496783302047332,0.37097025855844457
2024-04-24,0.5566620238572498,0.3747915150925427
2024-04-25,0.5512385611501729,0.3750297930791974
2024-04-26,0.5436088213766274,0.3726904013730345
2024-04-29,0.53264090418359,0.36573531221125727
2024-04-30,0.5203805376569888,0.360848759953274
2024-05-06,0.5157760547347574,0.36063371936003796
2024-05-07,0.5219806468390676,0.3681199275761668
2024-05-08,0.5272334613029682,0.37629978624034444
2024-05-09,0.5294356060742692,0.38260026157727267
2024-05-10,0.5351616140253939,0.3857604005717321
2024-05-13,0.5466287677668396,0.3954677545569585
2024-05-14,0.5630650736550621,0.40891218714066874
2024-05-15,0.5690218608331576,0.41634010404195104
2024-05-16,0.5635685098123072,0.4220728912607977
2024-05-17,0.5588253160629804,0.4253615140804654
2024-05-20,0.5510237489980863,0.4216195016229214
2024-05-21,0.5422098772656326,0.41423805108693484
2024-05-22,0.5352811976427312,0.40449745371392937
2024-05-23,0.529585842014403,0.39117171169128345
2024-05-24,0.5262964541581276,0.38029757946993215
2024-05-27,0.5171424442937292,0.36562126297090825
2024-05-28,0.5097430508572603,0.35634477453677427
2024-05-29,0.5122479914461876,0.35296577160913645
2024-05-30,0.4985929971772325,0.34832284818824644
2024-05-31,0.49597936846872387,0.34249158725419077
2024-06-03,0.4937014803791719,0.33618885881824156
2024-06-04,0.49025437500187574,0.32895351081537394
2024-06-05,0.49145196554868137,0.3243271687497383
2024-06-06,0.5054471471604912,0.3314297815201928
2024-06-07,0.5086612820091692,0.33958232971276026
2024-06-11,0.5174292956852196,0.3504272393467708
2024-06-12,0.5196653730279344,0.354492602392903
2024-06-13,0.5219634244947399,0.3634319020637634
2024-06-14,0.5376840999897604,0.3909299428470014
2024-06-17,0.5409374364381666,0.40894781607127084
2024-06-18,0.5687731338674458,0.42999893053632826
2024-06-19,0.6124174201295856,0.47813615833431544
2024-06-20,0.6731666919062252,0.5377806169734842
2024-06-21,0.7295070198062706,0.5828059431245686
2024-06-24,0.797154342587699,0.6366227616218597
2024-06-25,0.8251409551268736,0.6637715025747297
2024-06-26,0.8257429047466491,0.6986367002498796
2024-06-27,0.8263134364726596,0.7222164987345119
2024-06-28,0.8515530447484195,0.7815303025204531
2024-07-01,0.8482386741189989,0.7717482481842837
2024-07-02,0.8289626089514982,0.7539531484393286
2024-07-03,0.7979050192647783,0.7334491998423686
2024-07-04,0.7890349291767691,0.7163849459715756
2024-07-05,0.7728981486513158,0.6928030007796042
2024-07-08,0.7783585805846315,0.6954466518919902
2024-07-09,0.8039302691269236,0.7346936357613614
2024-07-10,0.8727258366272914,0.8261630569722982
2024-07-11,0.898843729971176,0.8161113562606304
2024-07-12,0.9073513914358097,0.8106959268046313
2024-07-15,0.9287958058121473,0.8198570779195292
2024-07-16,0.9291916219560574,0.819788420759439
2024-07-17,0.9401499388511518,0.823095084804712
2024-07-18,0.93706782482061,0.820068299383886
2024-07-19,0.9375835461215948,0.8190228237910218
2024-07-22,0.9348987580200303,0.8115874043442045
2024-07-23,0.932557934994586,0.8109351009210075
2024-07-24,0.9678086541002036,0.8295287292266894
2024-07-25,0.9982333174841276,0.8419279921436688
2024-07-26,1.0570186487406483,0.8583927429723912
2024-07-29,1.134550529249965,0.8954796739478883
2024-07-30,1.140762600310282,0.8993887836643205
2024-07-31,1.129439442022735,0.8783137053209469
2024-08-01,1.1402824488573466,0.8772105850012631
2024-08-02,1.1381670205072805,0.8734605431417211
2024-08-05,1.134898483805736,0.8621020985762883
2024-08-06,1.133400255862774,0.8473950682274847
2024-08-07,1.1345308467362094,0.8366491925165259
2024-08-08,1.1264837830829284,0.8291508656545526
2024-08-09,1.1071978160013618,0.8131030486943838
2024-08-12,1.0964211289494015,0.7958982626315946
2024-08-13,1.0795996122521914,0.7766662874398238
2024-08-14,1.0538455819656751,0.7582411953218653
2024-08-15,1.0439045763731973,0.7432554731921589
2024-08-16,1.0314562400709097,0.7229016379931745
2024-08-19,1.0223305184247797,0.7165832437730454
2024-08-20,1.01357110973462,0.6968057921745202
2024-08-21,1.011317273756003,0.6832838370990416
2024-08-22,1.0153038725590113,0.6753952217125937
2024-08-23,1.02476873964197,0.6923813461272901
2024-08-26,1.0034151689216309,0.67020722596364
2024-08-27,0.9969801529178238,0.6850900563151215
2024-08-28,0.9845818125978483,0.6825493612824679
2024-08-29,0.9734340303362062,0.6718572071441935
2024-08-30,1.0046907429633518,0.6706307792542001
2024-09-02,1.0076280587734214,0.660582693152139
2024-09-03,1.0049917269352997,0.6562998754625647
2024-09-04,1.0023533754671883,0.6500402298519797
2024-09-05,0.9986151124150051,0.6444860112102454
2024-09-06,1.0140288523029612,0.6552491904799338
2024-09-09,1.0276045022811968,0.6572265695218193
2024-09-10,1.0342472387041126,0.653958194021094
2024-09-11,1.0325805918890354,0.6495048241238275
2024-09-12,1.036026958935218,0.6470162897462163
2024-09-13,1.0354537957088836,0.6462198053682928
2024-09-18,1.0324361178926815,0.6468928108562775
2024-09-19,1.0363388376934777,0.6460025830338306
2024-09-20,1.0356800266445296,0.6501631665887099
2024-09-23,1.0359297673583676,0.6563895274403782
2024-09-24,0.9747138483358875,0.6224269797821013
2024-09-25,0.9192831737440658,0.5877201361640985
2024-09-26,0.8729466716593446,0.5515580048254888
2024-09-27,0.8519641486124931,0.5377343752491756
2024-09-30,0.8490364259068676,0.5325520881395205
2024-10-08,0.8211243553793833,0.5290503139432509
2024-10-09,0.8216311740547336,0.5428373096993454
2024-10-10,0.8355484449826295,0.5715214484929149
2024-10-11,0.8149620856172409,0.5725890340177752
2024-10-14,0.7629387581974194,0.5544541700921625
2024-10-15,0.7505101341980706,0.5488350126048585
2024-10-16,0.7548319336731134,0.558719780956998
2024-10-17,0.766675087797856,0.5717049781735472
2024-10-18,0.7891404771625408,0.5917272950492849
2024-10-21,0.7972042119548088,0.599859697394012
2024-10-22,0.795555094285515,0.5989015631509109
2024-10-23,0.8055544889545121,0.6037672277711913
2024-10-24,0.7915243580304238,0.5977573657969117
2024-10-25,0.8137297663889077,0.6149087153025365
2024-10-28,0.841194868956365,0.6407992115472403
2024-10-29,0.8647856921083045,0.6574243024484077
2024-10-30,0.8816665163203811,0.6804371499817466
2024-10-31,0.8890315327792536,0.6921048650371167
2024-11-01,0.8856504473997647,0.6774951273411233
2024-11-04,0.8479202923275705,0.661894281376766
2024-11-05,0.8369759619856639,0.6569131037401079
2024-11-06,0.8289606736111391,0.6460804930520785
2024-11-07,0.8278670675057204,0.6443897096981973
2024-11-08,0.8256057459885193,0.6454745083686908
2024-11-11,0.8059729371503427,0.6243840698715982
2024-11-12,0.7957963030934077,0.618160000640551
2024-11-13,0.8078880950665539,0.6299029753257286
2024-11-14,0.8330132834834539,0.6580360376768623
2024-11-15,0.8724962114572368,0.696624412289678
2024-11-18,0.8851578708474875,0.7099967303475305
2024-11-19,0.9079543259293629,0.7328442179426486
2024-11-20,0.9245339779175923,0.7536434150968163
2024-11-21,0.939831897571174,0.7694459482980345
2024-11-22,0.9345455535351651,0.7641995101559149
2024-11-25,0.9268188778204887,0.7621686828088392
2024-11-26,0.9159403257604325,0.7460463324294937
2024-11-27,0.9131378736300098,0.7458900986741451
2024-11-28,0.8884827324165391,0.7240421973205781
2024-11-29,0.8831400962078158,0.7236216177329746
2024-12-02,0.8836566219851104,0.7256786431288262
2024-12-03,0.8755647973804624,0.719546402869854
2024-12-04,0.8715746382003295,0.7141732722048122
2024-12-05,0.8737345381831811,0.7160100985571628
2024-12-06,0.8651017233482057,0.7093808366384403
2024-12-09,0.8639448096574105,0.7077696925930564
2024-12-10,0.8640279553571723,0.7136853705027084
2024-12-11,0.8627838713851118,0.7154960290675907
2024-12-12,0.8626388561631778,0.7173652297887682
2024-12-13,0.8725991358417419,0.7297706169160715
2024-12-16,0.8713919984028072,0.7294837087906975
2024-12-17,0.8555709827209719,0.7146549116855986
2024-12-18,0.8511137987185046,0.720341835212311
2024-12-19,0.8394506914021783,0.7274436155581132
2024-12-20,0.8460090459064153,0.7443412797914627
2024-12-23,0.8462687749751647,0.7501250145856712
2024-12-24,0.8604083069139606,0.7667757901807195
2024-12-25,0.8711264293535275,0.7820922415197631
2024-12-26,0.8873548572856151,0.8008950079496435
2024-12-27,0.9082935427916314,0.8209386651667618
2024-12-30,0.9120849414551778,0.828068635345498
2024-12-31,0.9081215522425103,0.8316420172150453
2025-01-02,0.9082847965803875,0.8321585379216289
2025-01-03,0.9133363696521796,0.8403194726711747
2025-01-06,0.9227998942024058,0.8568696926052051
2025-01-07,0.9297618828588503,0.8633095882245541
2025-01-08,0.9325289432007112,0.8661092811185377
2025-01-09,0.9518591949733181,0.8846885964782241
2025-01-10,0.9699807889069431,0.8985460145488023
2025-01-13,0.9794595877673368,0.9070124942409634
2025-01-14,0.957546443007241,0.8849946009165537
2025-01-15,0.9271276216521698,0.8592798650931429
2025-01-16,0.8981018103650888,0.834953358632127
2025-01-17,0.8703355599713087,0.8153122642592309
2025-01-20,0.8582920225938802,0.7985780220636158
2025-01-21,0.8667436665624121,0.8052752982267875
2025-01-22,0.875044253727137,0.8142751972730017
2025-01-23,0.8794476654368966,0.8234798998001877
2025-01-24,0.8820403658353977,0.8307605210060313
2025-01-27,0.8869928506411057,0.836457138286896
2025-02-05,0.8754167461463669,0.8315563495826828
2025-02-06,0.864589462413589,0.8228560965383329
2025-02-07,0.8450629241543736,0.8042766325731612
2025-02-10,0.8289195143983864,0.7981006490379805
2025-02-11,0.8180963912881649,0.786076230487505
2025-02-12,0.7974619976283132,0.7691188324909154
2025-02-13,0.8238914622496051,0.7822685036991553
2025-02-14,0.8321377241891876,0.7863924791179616
2025-02-17,0.8459837857909451,0.8000523474986933
2025-02-18,0.8438203330841557,0.7938177600373145
2025-02-19,0.8427848450999201,0.794939189029642
2025-02-20,0.8351942601280369,0.7881490859295819
2025-02-21,0.8362022446738162,0.7879690008143531
2025-02-24,0.8438042399337105,0.7905162746794656
2025-02-25,0.8804807283779532,0.8184359891619967
2025-02-26,0.9340203026089937,0.8534011011104374
2025-02-27,0.9842089374746538,0.8888675307052083
2025-02-28,0.9955093357068893,0.883560025503673
2025-03-03,0.9968282630561327,0.8718826478819872
2025-03-04,0.9793188110971268,0.8524797281580467
2025-03-05,0.9680875670540269,0.8409626141502273
2025-03-06,0.9706939688971803,0.8404053174797923
2025-03-07,0.9760346326612048,0.8388377488345965
2025-03-10,1.0024201932180254,0.8447799461693553
2025-03-11,0.9996371647046425,0.8377210568253847
2025-03-12,0.9990021137909095,0.8286833022023804
2025-03-13,1.0058751529235122,0.8253053406999895
2025-03-14,1.0111476633573853,0.8228768634230264
2025-03-17,1.0122380385451673,0.8244322716488339
2025-03-18,1.0245756824364387,0.8488373378580802
2025-03-19,1.0649257766500928,0.8636098242712723
2025-03-20,1.0876337583005873,0.8772661443212829
2025-03-21,1.091001287391253,0.8865861360242943
2025-03-24,1.0850878874696088,0.8824372789068132
2025-03-25,1.0782667762895048,0.8716931630499394
2025-03-26,1.0908149895487025,0.8956839856677222
2025-03-27,1.1092610524745738,0.9120029973333521
2025-03-28,1.1110498319469428,0.9163249640670661
2025-03-31,1.1104633230989744,0.916635506084275
2025-04-01,1.109280278331933,0.9124536710433475
2025-04-02,1.1078486653890836,0.914397386159289
2025-04-03,1.0740261268446345,0.9050990732223579
2025-04-07,1.046474842725156,0.8965699722139249
2025-04-08,1.0464023675377505,0.8899356402542241
2025-04-09,1.0509988896395068,0.8961364731778504
2025-04-10,1.0532399822332683,0.8971209899034266
2025-04-11,1.0750745597468851,0.9253121190392196
2025-04-14,1.0742868965408823,0.9151259094112834
2025-04-15,1.0869443737993736,0.9254389918854348
2025-04-16,1.0974015255899938,0.9336554288519838
2025-04-17,1.0986721978795162,0.933926423883054
2025-04-18,1.1067249577047298,0.9401166168647277
2025-04-21,1.1085675531903374,0.9406893663013406
2025-04-22,1.1100593235967933,0.9386634277008368
2025-04-23,1.0957098436597104,0.9178808490261886
2025-04-24,1.098720249030409,0.9188133430948962
2025-04-25,1.107511874191594,0.9297352216224536
2025-04-28,1.1134052260695935,0.9351832986250211
2025-04-29,1.1136535430388206,0.9385987788375925
2025-04-30,1.1055786813479198,0.9386722762131309
2025-05-06,1.103378869255437,0.9388023456484416
2025-05-07,1.1214144789252816,0.9639736187656494
2025-05-08,1.1318936441552772,0.9675575852638887
2025-05-09,1.1351709050208336,0.9648115171546844
2025-05-12,1.1352831782089063,0.965982112759067
2025-05-13,1.145260028001917,0.9718875331228138
2025-05-14,1.1405883543161217,0.9703813382534784
2025-05-15,1.1162319758998291,0.958495060865702
2025-05-16,1.1072376386339333,0.9599175517072452
2025-05-19,1.0985975462774773,0.9535233020247658
2025-05-20,1.1058459207622537,0.9578703244168338
2025-05-21,1.1165925686609868,0.9697505112538792
2025-05-22,1.1232267623766783,0.9785248174623163
2025-05-23,1.119886495556759,0.9794066402317404
2025-05-26,1.108916389485194,0.9742970917661846
2025-05-27,1.0949995691387935,0.9686720313725019
2025-05-28,1.0913568871700168,0.9600868069960148
2025-05-29,1.0827516324976223,0.9486425876729657
2025-05-30,1.071006322226359,0.932699841874311
2025-06-03,1.0621753477074756,0.9187906972614068
2025-06-04,1.1027655156993512,0.9518947301022722
2025-06-05,1.1610948834808366,1.0085898825847974
2025-06-06,1.2164032581983422,1.0772583006959395
2025-06-09,1.2716551691788678,1.1370148341004196
2025-06-10,1.3088548093466925,1.1922115003519131
2025-06-11,1.2849008517966982,1.160121282772262
2025-06-12,1.283380257387078,1.144920527081743
2025-06-13,1.2726555712665397,1.1195511533826195
2025-06-16,1.258538742619996,1.0863325560227608
2025-06-17,1.2277250843975485,1.0432304044294394
2025-06-18,1.2236030184903461,1.0185321293027547
2025-06-19,1.222581547518744,1.0104900974940292
2025-06-20,1.252606042252095,1.0269950408869246
2025-06-23,1.2847521625902159,1.0216786364283452
2025-06-24,1.2705886013167276,1.020099280067579
2025-06-25,1.314059513404572,1.0433689711187017
2025-06-26,1.3242783058195422,1.0578286918713593
2025-06-27,1.3965659571629403,1.1077103009265008
2025-06-30,1.4425666367221655,1.1378334303921411
2025-07-01,1.5038383759257472,1.1993266239709952
2025-07-02,1.5197759325606088,1.2300104984733757
2025-07-03,1.5502070221679447,1.2554957992328624
2025-07-04,1.5674287328233438,1.2551326318899874
2025-07-07,1.5805306783076312,1.2550822719291195
2025-07-08,1.585113557288482,1.2501378502790754
2025-07-09,1.5819895314966579,1.2416795636688978
2025-07-10,1.5619025836806872,1.2092275399766017
2025-07-11,1.5193422554799776,1.2020937906369358
2025-07-14,1.4951345206984883,1.2117411447523703
2025-07-15,1.5253351493760698,1.23848162017304
2025-07-16,1.5419475453322378,1.2493494555501459
2025-07-17,1.5581484118951332,1.2519984731066738
2025-07-18,1.5581465773407386,1.2526392504917745
2025-07-21,1.549584730715973,1.2427879951959524
2025-07-22,1.5005473284859612,1.2298432882553045
2025-07-23,1.4596955218676966,1.2078589486016087
2025-07-24,1.398139092048348,1.1456789446890598
2025-07-25,1.3368874209681363,1.0866854132962653
2025-07-28,1.2925823391440214,1.036129610437209
2025-07-29,1.2993047997064957,1.0108264300928484
2025-07-30,1.2705796311703315,0.9573946757803803
2025-07-31,1.2459049394288648,0.9357049763452702
2025-08-01,1.2251693456114339,0.9195041648123894
2025-08-04,1.2148057269318986,0.9082964856964977
2025-08-05,1.201542322058083,0.8972069028124199
2025-08-06,1.2125049296838846,0.9084587543477651
2025-08-07,1.1924461388493273,0.8879989775191716
2025-08-08,1.1609843218392322,0.8504311348366235
2025-08-11,1.1231459422203822,0.800208810787158
2025-08-12,1.062148591556795,0.7539202285989037
2025-08-13,1.0567079708907525,0.7447403015033253
2025-08-14,1.0930430174077042,0.7491413756679581
2025-08-15,1.1238815756636007,0.7540049199572219
2025-08-18,1.1312648892966437,0.7747584597236594
2025-08-19,1.1273851612681158,0.775287206219203
2025-08-20,1.132452117432775,0.7803832104574693
2025-08-21,1.0976184055151392,0.7653716907366352
2025-08-22,1.0558691820658925,0.7398979418885252
2025-08-25,1.0392374736383014,0.7311563783124954
2025-08-26,1.0420453089099215,0.7205168014777592
2025-08-27,1.0356481511781725,0.7144197164476611
2025-08-28,1.0286321248822508,0.7141456132245229
2025-08-29,1.0321361119997747,0.7248379820547246
2025-09-01,1.027723339645238,0.7275856839882154
2025-09-02,1.0445344776090117,0.75061158626247
2025-09-03,1.048493524974479,0.7506009927499466
2025-09-04,1.021038799073769,0.7086144762264295
2025-09-05,1.0203028088274242,0.6852177977815823
2025-09-08,1.002722028956189,0.6712344961823059
